place_id,canonical_name,lat,lng,address,category,sub_category,keywords,district,image_url,source_url,source,location_confidence
POI_ADAA5875,덮은논,37.5575223,126.8559611,,지명,,,,,,서울역사편찬원,C
POI_07BA760A,도가동(都家洞),37.5772986,126.9681454,,지명,,,,,,서울역사편찬원,A
POI_A5180452,도갓골,37.5772986,126.9681454,,지명,,,,,,서울역사편찬원,A
POI_F890703D,도곡(道谷),37.490892,127.055349,,지명,,,,,,서울역사편찬원,A
POI_33071B82,도곡동(道谷洞),37.4882946,127.038934,,지명,,,,,,서울역사편찬원,A
POI_BC9F3D93,도곡동길,37.497568,127.056823,,지명,,,,,,서울역사편찬원,C
POI_CC6DC158,도곡로(道谷路),37.494608,127.047862,,지명,,,,,,서울역사편찬원,C
POI_0F1C99BB,도곡리(道谷里),37.4885906,127.0452757,,지명,,,,,,서울역사편찬원,B
POI_4C79E7D6,도곡제1동(道谷第1洞),37.4882946,127.038934,,지명,,,,,,서울역사편찬원,A
POI_811971C3,도곡제2동(道谷第2洞),37.4837128,127.0464374,,지명,,,,,,서울역사편찬원,A
POI_3F1984C8,도구두(都口頭),37.4794939,126.9931207,,지명,,,,,,서울역사편찬원,A
POI_3B3F59B9,도구머리,37.4794939,126.9931207,,지명,,,,,,서울역사편찬원,A
POI_AF675AF0,도구머리고개,37.4794939,126.9931207,,지명,,,,,,서울역사편찬원,C
POI_33586699,도구머리길,37.479990,126.987515,,지명,,,,,,서울역사편찬원,C
POI_2CC7543F,도그레못,37.5994604,127.0632505,,지명,,,,,,서울역사편찬원,C
POI_1F6657A4,도깝재,37.5807021,126.9994326,,지명,,,,,,서울역사편찬원,A
POI_65BFEC6B,도깨비고개,37.5727943,126.9971895,,지명,,,,,,서울역사편찬원,A
POI_38535940,도깨비골,37.5805601,126.9724741,,지명,,,,,,서울역사편찬원,A
POI_C9D12059,도깨비굴,37.573260,126.973879,,지명,,,,,,서울역사편찬원,A
POI_E9F8FF5B,도깨빗골,37.5686894,126.9920341,,지명,,,,,,서울역사편찬원,A
POI_0F6CEB65,도꼬말,37.5994604,127.0632505,,지명,,,,,,서울역사편찬원,B
POI_BBB211F8,도끼말,37.5994604,127.0632505,,지명,,,,,,서울역사편찬원,B
POI_DC9EEBA3,도농(陶農),37.608763,127.161123,,지명,,,,,,서울역사편찬원,B
POI_6AFC4440,도닥다리교,37.5482622,126.9823752,,지명,,,,,,서울역사편찬원,A
POI_149134A8,도당(都堂),37.5095782,126.9017319,,지명,,,,,,서울역사편찬원,B
POI_24B14632,도당골,37.543474,126.7979428,,지명,,,,,,서울역사편찬원,C
POI_EA38FF45,도당굴,37.4808353,126.8398192,,지명,,,,,,서울역사편찬원,C
POI_D7244EE2,도당길,37.659992,127.034968,,지명,,,,,,서울역사편찬원,C
POI_98F0AF2D,도당꿀,37.5537811,126.9186768,,지명,,,,,,서울역사편찬원,A
POI_716AC274,도당꿀산,37.5537811,126.9186768,,지명,,,,,,서울역사편찬원,C
POI_DD59C82D,도당동(陶唐洞),37.6648172,127.0424203,,지명,,,,,,서울역사편찬원,A
POI_4ED99509,도당마을,37.493672,127.1367733,,지명,,,,,,서울역사편찬원,A
POI_AE08B2A5,도당말,37.6648172,127.0424203,,지명,,,,,,서울역사편찬원,A
POI_CD8C908C,도당모루,37.6304722,127.0909904,,지명,,,,,,서울역사편찬원,C
POI_D4F80AA5,도당뫼,37.470227,127.098314,,지명,,,,,,서울역사편찬원,C
POI_32C14D04,도당물,37.5537811,126.9186768,,지명,,,,,,서울역사편찬원,C
POI_75460D45,도당산,37.4987551,126.8197922,,지명,,,,,,서울역사편찬원,A
POI_9F2CD733,도당산(都堂山),37.4941809,126.821709,,지명,,,,,,서울역사편찬원,C
POI_67D8C79C,도당재,37.4663701,126.8921573,,지명,,,,,,서울역사편찬원,A
POI_5D461CD8,도당재고개,37.4987551,126.8197922,,지명,,,,,,서울역사편찬원,A
POI_C2F7B02D,도당째,37.5529548,126.7847716,,지명,,,,,,서울역사편찬원,A
POI_CF9E0996,도당째고개,37.4987551,126.8197922,,지명,,,,,,서울역사편찬원,A
POI_5E3A7042,도당할머니산,37.5041934,127.1344585,,지명,,,,,,서울역사편찬원,C
POI_9DAB0D30,도당할아버지산,37.4897279,127.1449912,,지명,,,,,,서울역사편찬원,C
POI_B85536E4,도덕골(道德―),37.586959,126.997779,,지명,,,,,,서울역사편찬원,B
POI_D907386C,도덕굴,37.5975499,126.9624425,,지명,,,,,,서울역사편찬원,B
POI_A4CC936B,도덕동(道德洞),37.586959,126.997779,,지명,,,,,,서울역사편찬원,B
POI_324498D6,도동(刀洞),37.5681575,126.9790126,,지명,,,,,,서울역사편찬원,B
POI_492F6AB2,도동(桃洞),37.550417,126.977224,,지명,,,,,,서울역사편찬원,A
POI_ABC26038,도동1가(桃洞1街),37.5520713,126.9724315,,지명,,,,,,서울역사편찬원,A
POI_451F5F82,도동2가(桃洞2街),37.5498982,126.9806255,,지명,,,,,,서울역사편찬원,A
POI_028A2D0B,도둑골,37.5952093,126.9978087,,지명,,,,,,서울역사편찬원,B
POI_7301D158,도둑굴,37.5975499,126.9624425,,지명,,,,,,서울역사편찬원,B
POI_0B515BFA,도락다리,37.5498982,126.9806255,,지명,,,,,,서울역사편찬원,A
POI_715C94E1,도리동,37.554023,126.974047,,지명,,,,,,서울역사편찬원,B
POI_A47F8346,도림(道臨),37.5535124,126.8608357,,지명,,,,,,서울역사편찬원,A
POI_4F1D6F4D,도림고가차도,37.5104291,126.8988122,,지명,,,,,,서울역사편찬원,A
POI_1B5B6B5D,도림교(道林橋),37.5105531,126.8911194,,지명,,,,,,서울역사편찬원,A
POI_C8833F3C,도림동,37.509312,126.9026969,,지명,,,,,,서울역사편찬원,A
POI_341D5F97,도림동(道林洞),37.5094016,126.8960068,,지명,,,,,,서울역사편찬원,A
POI_C2154CC6,도림로(道林路),37.511049,126.898343,,지명,,,,,,서울역사편찬원,C
POI_50CFF3D3,도림리(道林里),37.509312,126.9026969,,지명,,,,,,서울역사편찬원,A
POI_521CBC34,도림생활문화센터,37.5099911988676,126.908050531966,서울특별시 영등포구 도신로33길 4,기타,,,영등포구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9d7474d5ef734d1ca1a5b79a4d2c330a&thumb=Y,https://www.instagram.com/ydp_life/,서울시문화공간,A
POI_97C21033,도림서부동(道林西部洞),37.509429,126.895924,,지명,,,,,,서울역사편찬원,A
POI_77281BE4,도림이,37.5535124,126.8608357,,지명,,,,,,서울역사편찬원,A
POI_8C0A5E9F,도림이고개,37.5535124,126.8608357,,지명,,,,,,서울역사편찬원,A
POI_7B06D600,도림이골짜기,37.5535124,126.8608357,,지명,,,,,,서울역사편찬원,C
POI_7ADD8CAA,도림이물,37.5535124,126.8608357,,지명,,,,,,서울역사편찬원,C
POI_09D0C28C,도림이우물,37.5535124,126.8608357,,지명,,,,,,서울역사편찬원,C
POI_076541A7,도림정(道林町),37.5095782,126.9017319,,지명,,,,,,서울역사편찬원,A
POI_04963B6B,도림제1동(道林第1洞),37.509429,126.895924,,지명,,,,,,서울역사편찬원,A
POI_4E8BEA60,도림제2동(道林第2洞),37.509429,126.895924,,지명,,,,,,서울역사편찬원,A
POI_565AD685,도림천(道林川),37.4944444,126.9263889,,지명,,,,,,서울역사편찬원,A
POI_4E2A631F,도림천(보라매)고가차도,37.488549,126.906139,,지명,,,,,,서울역사편찬원,C
POI_53AB7C82,도림천고가차도,37.513298,126.888929,,지명,,,,,,서울역사편찬원,C
POI_3D7E443B,도림천교,37.485129,126.903401,,지명,,,,,,서울역사편찬원,A
POI_634F6EC9,도림천로(道林川路),37.489623,126.896633,,지명,,,,,,서울역사편찬원,C
POI_936667A8,도림초교앞보도육교,37.508521,126.905519,,지명,,,,,,서울역사편찬원,C
POI_B0B45039,도마산,37.4732048,127.0129389,,지명,,,,,,서울역사편찬원,A
POI_50A6A2DB,도미진,37.572857,127.166253,,지명,,,,,,서울역사편찬원,C
POI_9405B23A,도봉(道峰),37.67912,127.045488,,지명,,,,,,서울역사편찬원,A
POI_DF6C5E04,도봉교,37.6808058,127.0456463,,지명,,,,,,서울역사편찬원,A
POI_C6B71540,도봉구민회관,37.654197803510066,127.03844201600822,서울특별시 도봉구 도봉로 552,기타,,,도봉구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100777&thumb=Y,https://www.dobongsiseol.or.kr/index_hall.html,서울시문화공간,A
POI_7A81198C,도봉기적의도서관,37.6808029698392,127.050132749664,서울 도봉구 마들로 797 도봉기적의도서관,도서관,,,도봉구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=69e22a43246c4ef8af64f95db6d589f7&thumb=Y,http://www.unilib.dobong.kr/contents.do?idx=65,서울시문화공간,A
POI_DB7A814A,도봉동(道峰洞),37.6848459,127.0292193,,지명,,,,,,서울역사편찬원,A
POI_79EDAEC3,도봉동문바위(道峰洞門―),37.6880911,127.0291743,,지명,,,,,,서울역사편찬원,A
POI_A64ABE8E,도봉로(道峰路),37.672070,127.044036,,지명,,,,,,서울역사편찬원,C
POI_A6286163,도봉리(道峰里),37.6848459,127.0292193,,지명,,,,,,서울역사편찬원,A
POI_C4E9CB66,도봉문화원,37.654199284867,127.038870491264,서울 도봉구 도봉로 552 도봉구민회관,문화원,,,도봉구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2a06f24eee124f15bcf6f04db85d3b35&thumb=Y,https://www.dobong.or.kr/main/index.php,서울시문화공간,A
POI_C74E476A,도봉문화정보도서관,37.6446909352991,127.043768286365,서울 도봉구 덕릉로 315 도봉문화정보도서관,도서관,,,도봉구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e45cf563f10a49d8855ad73880a830a5&thumb=Y,http://www.unilib.dobong.kr/contents.do?idx=63,서울시문화공간,A
POI_659153C6,도봉보도육교,37.672705,127.044255,,지명,,,,,,서울역사편찬원,C
POI_0F92B1E0,도봉산(道峰山),37.689552,127.046063,,지명,,,,,,서울역사편찬원,A
POI_F462D279,도봉산길,37.687298,127.042473,,지명,,,,,,서울역사편찬원,C
POI_D3007CFF,도봉아이나라도서관,37.6590571,127.049575,서울특별시 도봉구 노해로69길 151,도서관,,,도봉구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fab02c330ffd428bac6b6c95a7bb903a&thumb=Y,http://www.kidlib.dobong.kr/,서울시문화공간,A
POI_A1E92E05,도봉제1교,37.6796334,127.0498482,,지명,,,,,,서울역사편찬원,A
POI_B07A7552,도봉제1동(道峰第1洞),37.6786056,127.0433489,,지명,,,,,,서울역사편찬원,A
POI_E7B854CB,도봉제2동(道峰第2洞),37.6696623,127.0465155,,지명,,,,,,서울역사편찬원,A
POI_076E686C,도봉천(道峰川),37.6874512,127.0331459,,지명,,,,,,서울역사편찬원,A
POI_EBA1D486,도산(桃山),37.5386609,126.9559451,,지명,,,,,,서울역사편찬원,B
POI_7F5D9802,도산대로(島山大路),37.520484,127.030616,,지명,,,,,,서울역사편찬원,C
POI_628F042E,도산로(島山路),37.520485,127.030616,,지명,,,,,,서울역사편찬원,C
POI_B3A40E25,도산안창호 기념관,37.5239978,127.0356302,서울 강남구 도산대로 45길 20 도산안창호기념관,박물관/기념관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0363973d4f6b46c7bb9e52fc3b6bd074&thumb=Y,http://www.ahnchangho.or.kr/,서울시문화공간,A
POI_32AD2AA8,도선동(道詵洞),37.5638096,127.0335507,,지명,,,,,,서울역사편찬원,A
POI_0C349084,도신동(道新洞),37.5095782,126.9017319,,지명,,,,,,서울역사편찬원,A
POI_E7CABD5D,도신로(道新路),37.509007,126.906505,,지명,,,,,,서울역사편찬원,C
POI_683234A5,도야미리(道也味里),37.509312,126.9026969,,지명,,,,,,서울역사편찬원,A
POI_51E1B908,도염동(都染洞),37.5715881,126.9740126,,지명,,,,,,서울역사편찬원,A
POI_3420B862,도염동계(都染洞契),37.5753208,126.9737908,,지명,,,,,,서울역사편찬원,C
POI_62D6205B,도염서동(都染署洞),37.5731228,126.9747588,,지명,,,,,,서울역사편찬원,B
POI_04112553,도염섯골,37.5731228,126.9747588,,지명,,,,,,서울역사편찬원,B
POI_9EBF0C66,도염정(都染町),37.5731228,126.9747588,,지명,,,,,,서울역사편찬원,A
POI_7B65A237,도요연(桃夭淵),37.5530947,127.0466588,,지명,,,,,,서울역사편찬원,A
POI_968C5EBE,도원(桃源),37.46871,126.642611,,지명,,,,,,서울역사편찬원,A
POI_856678A0,도원동(桃園洞),37.5386609,126.9559451,,지명,,,,,,서울역사편찬원,A
POI_D7F6D4C2,도잉아트,37.4817321410906,127.014511066108,서울 서초구 남부순환로325길 9 B1,미술관/갤러리,,,서초구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9aeb36fee99e40dba6606a8363ce25ce&thumb=Y,https://www.instagram.com/dohing_art/,서울시문화공간,A
POI_400F6D44,도자동(刀子洞),37.5681575,126.9790126,,지명,,,,,,서울역사편찬원,B
POI_F6C254E5,도자동계(刀子洞契),37.5681575,126.9790126,,지명,,,,,,서울역사편찬원,C
POI_3E9E5D29,도자전골(刀子廛―),37.5681575,126.9790126,,지명,,,,,,서울역사편찬원,B
POI_16B94B94,도장골,37.5515276,127.0330901,,지명,,,,,,서울역사편찬원,B
POI_F90A4547,도저동(桃楮洞),37.554023,126.974047,,지명,,,,,,서울역사편찬원,B
POI_C1DA24B6,도저동계(桃楮洞契),37.5520713,126.9724315,,지명,,,,,,서울역사편찬원,C
POI_DC8E994E,도전계(桃田契),37.5546259,126.9639571,,지명,,,,,,서울역사편찬원,A
POI_E0A2C5E7,도중막재,37.5385051,126.9925224,,지명,,,,,,서울역사편찬원,A
POI_7F5243DC,도촌(島村),37.5578058,127.1310675,,지명,,,,,,서울역사편찬원,A
POI_EB0F013F,도화(桃禾),37.466128,126.6685204,,지명,,,,,,서울역사편찬원,A
POI_EEB37441,도화내동(桃花內洞),37.5389594,126.9491776,,지명,,,,,,서울역사편찬원,A
POI_F04AD224,도화동(圖畵洞),37.5735218,126.9830126,,지명,,,,,,서울역사편찬원,A
POI_6F75E597,도화동(桃花洞),37.5892041,126.9693249,,지명,,,,,,서울역사편찬원,A
POI_B488C0F7,도화동계(桃花洞契),37.5389594,126.9491776,,지명,,,,,,서울역사편찬원,C
POI_6455F7AC,도화동내계(桃花洞內契),37.5389594,126.9491776,,지명,,,,,,서울역사편찬원,C
POI_F89630B2,도화동부동(桃花東部洞),37.5389594,126.9491776,,지명,,,,,,서울역사편찬원,C
POI_9BA39D4F,도화동외계(桃花洞外契),37.5389594,126.9491776,,지명,,,,,,서울역사편찬원,C
POI_798FCA6C,도화서부동(桃花西部洞),37.5389594,126.9491776,,지명,,,,,,서울역사편찬원,C
POI_E4CC71DB,도화섯골(圖畵―),37.5735218,126.9830126,,지명,,,,,,서울역사편찬원,A
POI_04444016,도화외동(桃花外洞),37.538380,126.947319,,지명,,,,,,서울역사편찬원,B
POI_87487F6D,도화외동계(桃花外洞契),37.5389594,126.9491776,,지명,,,,,,서울역사편찬원,C
POI_7D1E4CFB,도화정(桃花町),37.5389594,126.9491776,,지명,,,,,,서울역사편찬원,A
POI_F57A484B,도화제1동(桃花第1洞),37.5389594,126.9491776,,지명,,,,,,서울역사편찬원,C
POI_EA6E8D7A,도화제2동(桃花第2洞),37.5389594,126.9491776,,지명,,,,,,서울역사편찬원,C
POI_D7E4BF0D,독각현(獨脚峴),37.5796729,126.9989655,,지명,,,,,,서울역사편찬원,A
POI_DBB60DB2,독갑이재,37.5796729,126.9989655,,지명,,,,,,서울역사편찬원,A
POI_33F2CD22,독갑재,37.5796729,126.9989655,,지명,,,,,,서울역사편찬원,A
POI_2387DD59,독갑현(獨甲峴),37.5796729,126.9989655,,지명,,,,,,서울역사편찬원,A
POI_39CDF4DB,독곡로(獨谷路),37.579786,126.984990,,지명,,,,,,서울역사편찬원,C
POI_7D1E1D7C,독골,37.4885906,127.0452757,,지명,,,,,,서울역사편찬원,B
POI_E36DC288,독구리,37.4885906,127.0452757,,지명,,,,,,서울역사편찬원,B
POI_45FF8D51,독굴,37.5429012,126.8290663,,지명,,,,,,서울역사편찬원,A
POI_46608694,독굴부리쟁이,37.485622,126.9723172,,지명,,,,,,서울역사편찬원,C
POI_2FD42335,독기촌(獨基村),37.5994604,127.0632505,,지명,,,,,,서울역사편찬원,B
POI_30D3D207,독꼬말,37.5994604,127.0632505,,지명,,,,,,서울역사편찬원,B
POI_74457A04,독꿀,37.6572676,127.003039,,지명,,,,,,서울역사편찬원,B
POI_07DE2A46,독녀혈(獨女穴),37.5823492,126.9869302,,지명,,,,,,서울역사편찬원,B
POI_701DBDF7,독도진(纛島津),37.531544,127.066708,,지명,,,,,,서울역사편찬원,A
POI_EE0ABECE,독립문(獨立門),37.574383,126.9578552,,지명,,,,,,서울역사편찬원,A
POI_C6D3CCBA,독립문동(獨立門洞),37.5715462,126.9614744,,지명,,,,,,서울역사편찬원,A
POI_C7A75237,독립문지하보도,37.574408,126.958071,,지명,,,,,,서울역사편찬원,C
POI_32CE5DB4,독마을,37.542285,126.9430588,,지명,,,,,,서울역사편찬원,B
POI_8C210598,독막,37.5131123,126.939823,,지명,,,,,,서울역사편찬원,A
POI_1595982F,독막길,37.547436,126.933203,,지명,,,,,,서울역사편찬원,C
POI_1868ABB8,독막내,37.5456505,126.9325148,,지명,,,,,,서울역사편찬원,C
POI_76B2AD9F,독바위,37.659829,126.9807722,,지명,,,,,,서울역사편찬원,A
POI_E18F02F3,독바윗골,37.618552,126.934506,,지명,,,,,,서울역사편찬원,A
POI_751AEF0F,독바윗굴,37.618552,126.934506,,지명,,,,,,서울역사편찬원,A
POI_F3B014BF,독박골,37.618552,126.934506,,지명,,,,,,서울역사편찬원,A
POI_80B24BF4,독박굴,37.618552,126.934506,,지명,,,,,,서울역사편찬원,A
POI_9398816C,독박굴어귀,37.5930107,126.9385581,,지명,,,,,,서울역사편찬원,B
POI_B2610693,독백탄(禿白灘),37.531544,127.066708,,지명,,,,,,서울역사편찬원,A
POI_1981D329,독부리,37.4885906,127.0452757,,지명,,,,,,서울역사편찬원,B
POI_B2313964,독산(하안동입구),37.4659942,126.8895083,,지명,,,,,,서울역사편찬원,B
POI_E753D8E2,독산교(인도교),37.4555346,126.8923262,,지명,,,,,,서울역사편찬원,A
POI_720A7C46,독산동(禿山洞),37.4674733,126.8982935,,지명,,,,,,서울역사편찬원,A
POI_8E092E93,독산동고개,37.4735013,126.9007445,,지명,,,,,,서울역사편찬원,A
POI_585E8136,독산동길,37.469180,126.902432,,지명,,,,,,서울역사편찬원,C
POI_2D7EC73D,독산로(禿山路),37.461947,126.904497,,지명,,,,,,서울역사편찬원,C
POI_6383D633,독산리(禿山里),37.4674733,126.8982935,,지명,,,,,,서울역사편찬원,A
POI_67087A0E,독산본동(禿山本洞),37.4752946,126.8999242,,지명,,,,,,서울역사편찬원,A
POI_527EABF0,독산역길,37.466537,126.892660,,지명,,,,,,서울역사편찬원,C
POI_7A11D960,독산제1동(禿山第1洞),37.470184,126.8970357,,지명,,,,,,서울역사편찬원,A
POI_B14B202B,독산제2동(禿山第2洞),37.4630913,126.9035506,,지명,,,,,,서울역사편찬원,A
POI_5FA19267,독산제3동(禿山第3洞),37.4751597,126.9032596,,지명,,,,,,서울역사편찬원,A
POI_8DF2608D,독산제4동(禿山第4洞),37.4675178,126.9021464,,지명,,,,,,서울역사편찬원,A
POI_AA2AA342,독산초교앞보도육교,37.464481,126.897534,,지명,,,,,,서울역사편찬원,C
POI_FE46FF2D,독서당고개,37.549366,127.012505,,지명,,,,,,서울역사편찬원,C
POI_2E29B0F7,독서당길,37.546746,127.019137,,지명,,,,,,서울역사편찬원,C
POI_CF8EEFF4,독우물,37.4751597,126.9032596,,지명,,,,,,서울역사편찬원,B
POI_6ABB1958,독우물골,37.565442,1126.997082,,지명,,,,,,서울역사편찬원,B
POI_4947F3E4,독쟁이,37.4810886,126.8236073,,지명,,,,,,서울역사편찬원,C
POI_50FE822E,독쟁이고개,37.4810886,126.8236073,,지명,,,,,,서울역사편찬원,C
POI_39777311,독전거리,37.541178,126.941898,,지명,,,,,,서울역사편찬원,B
POI_E0B508CF,독점고개,37.489294,126.824513,,지명,,,,,,서울역사편찬원,C
POI_4591364F,독포(禿浦),37.565652,127.133069,,지명,,,,,,서울역사편찬원,C
POI_369876C8,돈녕계(敦寧契),37.5719814,126.9907416,,지명,,,,,,서울역사편찬원,C
POI_AB68742B,돈녕부상계(敦寧府上契),37.5719814,126.9907416,,지명,,,,,,서울역사편찬원,C
POI_E4B0F86E,돈녕부하계(敦寧府下契),37.5719814,126.9907416,,지명,,,,,,서울역사편찬원,C
POI_4F6CC61D,돈녕상계(敦寧上契),37.5719814,126.9907416,,지명,,,,,,서울역사편찬원,C
POI_FF2C67C8,돈녕하계(敦寧下契),37.5719814,126.9907416,,지명,,,,,,서울역사편찬원,C
POI_0ED3F3FD,돈노리,37.6183481,126.9436677,,지명,,,,,,서울역사편찬원,A
POI_E48453F4,돈령동(敦寧洞),37.5743484,126.9897057,,지명,,,,,,서울역사편찬원,A
POI_E4D249C0,돈암동(敦岩洞),37.6005277,127.023636,,지명,,,,,,서울역사편찬원,A
POI_F9641609,돈암동고개,37.604274,127.025018,,지명,,,,,,서울역사편찬원,C
POI_558FCD73,돈암리(敦岩里),37.5977955,127.0182829,,지명,,,,,,서울역사편찬원,A
POI_1CFE2C51,돈암육교고가차도,37.5979484,127.0212978,,지명,,,,,,서울역사편찬원,C
POI_3827A4C4,돈암정(敦岩町),37.5977955,127.0182829,,지명,,,,,,서울역사편찬원,A
POI_B8F86E77,돈암제1동(敦岩第1洞),37.6035174,127.0263659,,지명,,,,,,서울역사편찬원,A
POI_CEEF27A7,돈암제2동(敦岩第2洞),37.5979761,127.0105489,,지명,,,,,,서울역사편찬원,A
POI_C8DE20CD,돈암현(敦岩峴),37.604274,127.025018,,지명,,,,,,서울역사편찬원,C
POI_B04B3DB8,돈의동(敦義洞),37.5719814,126.9907416,,지명,,,,,,서울역사편찬원,A
POI_183651CD,돈의묘동(敦義廟洞),37.5719814,126.9907416,,지명,,,,,,서울역사편찬원,A
POI_A64E79B2,돈의문박물관마을,37.56882394907892,126.96852312550762,서울특별시 종로구 송월길 14-3,박물관/기념관,,,종로구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100968&thumb=Y,http://dmvillage.info,서울시문화공간,A
POI_F5AF18AB,돈의문역사관,37.5692197342866,126.968779117404,서울특별시 종로구 새문안로 35-54,박물관/기념관,,,종로구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9b29eaf01cf0497087bd9bb02e0d7f3e&thumb=Y,https://museum.seoul.go.kr/www/intro/annexIntro/annex_donuimoon/annex_donuimoon_01.jsp?sso=ok,서울시문화공간,A
POI_1E6CBAC5,돈의정(敦義町),37.5719814,126.9907416,,지명,,,,,,서울역사편찬원,A
POI_C42BB8CE,돈화로(敦化路),37.572179,126.991633,,지명,,,,,,서울역사편찬원,C
POI_D988DF39,돈화문동(敦化門洞),37.5719814,126.9907416,,지명,,,,,,서울역사편찬원,A
POI_A3B979E3,돈화문로(敦化門路),37.572179,126.991633,,지명,,,,,,서울역사편찬원,C
POI_FF4D1A73,돌곶이,37.6045773,126.9146251,,지명,,,,,,서울역사편찬원,A
POI_7A94BFA0,돌곶이고개,37.6045773,126.9146251,,지명,,,,,,서울역사편찬원,C
POI_7BF54EBA,돌곶이교,37.614689,127.070576,,지명,,,,,,서울역사편찬원,A
POI_0EFE6EF7,돌곶이길,37.613836,127.053798,,지명,,,,,,서울역사편찬원,C
POI_B93F3ADF,돌곶이능말,37.6087633,127.0614552,,지명,,,,,,서울역사편찬원,B
POI_F23C2429,돌곶이말,37.6087633,127.0614552,,지명,,,,,,서울역사편찬원,B
POI_D70FBE85,돌곶이생활예술문화센터,37.6062694103854,127.058753014404,서울특별시 성북구 화랑로32길 100-1,기타,,,성북구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=626c6490c972492c8a2e2d5752c97e07&thumb=Y,https://www.dolcen.or.kr/,서울시문화공간,A
POI_4A5B264B,돌다리,37.5484007,126.9697111,,지명,,,,,,서울역사편찬원,C
POI_D0320B7B,돌다리골,37.569268,126.961665,,지명,,,,,,서울역사편찬원,B
POI_C32BA1B4,돌다릿골,37.552217,126.969923,,지명,,,,,,서울역사편찬원,B
POI_9567E112,돌뜨기,37.586288,127.0261105,,지명,,,,,,서울역사편찬원,A
POI_74FA05A2,돌뜨기말,37.586288,127.0261105,,지명,,,,,,서울역사편찬원,A
POI_D26CBC27,돌마리,37.5024352,127.1026694,,지명,,,,,,서울역사편찬원,B
POI_3A295920,돌마리도서관,37.503565692718,127.10368921283,서울특별시 송파구 백제고분로37길 16,도서관,,,송파구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cb4c24e577e04d4481507622e341aeea&thumb=Y,https://www.splib.or.kr/spdlib/index.do,서울시문화공간,A
POI_9080C110,돌맹이고개,37.657264,127.020303,,지명,,,,,,서울역사편찬원,C
POI_733B515D,돌모루끝,37.541698,126.970793,,지명,,,,,,서울역사편찬원,C
POI_CD7C699D,돌무더기,37.4984934,127.1527443,,지명,,,,,,서울역사편찬원,A
POI_9B77CC70,돌방구지바위,37.5422226,126.9343761,,지명,,,,,,서울역사편찬원,C
POI_6E352588,돌산,37.5576248,127.0359917,,지명,,,,,,서울역사편찬원,C
POI_DFC33981,돌산고개,37.549893,127.0195641,,지명,,,,,,서울역사편찬원,C
POI_94086728,돌샘말,37.5759058,126.8135931,,지명,,,,,,서울역사편찬원,B
POI_3555291E,돌안말,37.5406979,126.8472722,,지명,,,,,,서울역사편찬원,B
POI_DD0C287C,돌얹힌바위,37.4433203,127.0486321,,지명,,,,,,서울역사편찬원,A
POI_4F80AAD6,돌우물,37.5804013,126.9627059,,지명,,,,,,서울역사편찬원,C
POI_8D50F33C,돌우물골,37.5743484,126.9897057,,지명,,,,,,서울역사편찬원,A
POI_77122A00,돌정말,37.5759058,126.8135931,,지명,,,,,,서울역사편찬원,B
POI_C66273E9,돌팍재,37.4495276,126.9092894,,지명,,,,,,서울역사편찬원,C
POI_E2533446,동1로(東1路),37.616047,127.076193,,지명,,,,,,서울역사편찬원,C
POI_AEDDC786,동1로지하보도,37.5955886,127.0802643,,지명,,,,,,서울역사편찬원,C
POI_EAD9F264,동1로지하차도,37.5955886,127.0802643,,지명,,,,,,서울역사편찬원,A
POI_AF3F3014,동2로(東2路),37.579293,127.079529,,지명,,,,,,서울역사편찬원,C
POI_D4D15341,동2로은행앞보도육교,37.586880,127.079888,,지명,,,,,,서울역사편찬원,C
POI_BF0A3B70,동간(東磵),37.5907651,126.9810164,,지명,,,,,,서울역사편찬원,C
POI_383FB9C4,동고리개울,37.5706297,126.8298909,,지명,,,,,,서울역사편찬원,C
POI_A38CE74C,동고리다리,37.5706297,126.8298909,,지명,,,,,,서울역사편찬원,C
POI_12977429,동곡(東谷),37.5783281,126.9852842,,지명,,,,,,서울역사편찬원,A
POI_1358708B,동골,37.5783281,126.9852842,,지명,,,,,,서울역사편찬원,A
POI_098B8A2A,동광로,37.493678,126.993201,,지명,,,,,,서울역사편찬원,C
POI_E92E358A,동교(東橋),37.5719508,127.0076798,,지명,,,,,,서울역사편찬원,A
POI_DECF6E05,동교(東郊),37.550794,127.047823,,지명,,,,,,서울역사편찬원,B
POI_6AF783FA,동교동(東橋洞),37.5575817,126.9251554,,지명,,,,,,서울역사편찬원,A
